sample	reference	predicted_accuracy	null_model_p0	null_model_p0_stdev	damage_model_p	damage_model_p_stdev	damage_model_pmin	damage_model_pmin_stdev	damage_model_pmax	damage_model_pmax_stdev	pvalue	qvalue	RMSE	nb_reads_aligned	coverage	reflen	CtoT-0	CtoT-1	CtoT-2	CtoT-3	CtoT-4	CtoT-5	CtoT-6	CtoT-7	CtoT-8	CtoT-9	CtoT-10	CtoT-11	CtoT-12	CtoT-13	CtoT-14	CtoT-15	CtoT-16	CtoT-17	CtoT-18	CtoT-19
BGG_BOSW	NODE_37373_length_3626_cov_7.8	0.203	0.003	0.002	0.681	2.998	0.003	0.003	0.003	0.010	1.000	1.000	0.010	306	7.614	3626	0.000	0.000	0.000	0.000	0.043	0.000	0.000	0.000	0.000	0.000	0.000	0.015	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_BOSW	NODE_27685_length_4552_cov_8.6	0.209	0.002	0.001	0.627	2.508	0.002	0.001	0.002	0.005	1.000	1.000	0.005	431	8.241	4552	0.000	0.000	0.000	0.000	0.018	0.000	0.000	0.000	0.016	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_BOSW	NODE_3109_length_23928_cov_20.9	0.466	0.004	0.000	0.990	1.312	0.004	0.000	0.005	0.002	0.806	1.000	0.002	5264	20.119	23928	0.005	0.003	0.006	0.004	0.004	0.001	0.008	0.001	0.004	0.005	0.003	0.003	0.004	0.004	0.002	0.005	0.005	0.002	0.002	0.003
BGG_BOSW	NODE_2705_length_26979_cov_86.0	0.837	0.002	0.000	0.348	11.084	0.002	0.000	0.002	0.001	1.000	1.000	0.001	24729	83.047	26979	0.001	0.004	0.001	0.001	0.002	0.002	0.002	0.001	0.003	0.002	0.001	0.002	0.003	0.002	0.002	0.002	0.003	0.001	0.002	0.001
BGG_BOSW	NODE_12687_length_8306_cov_13.0	0.274	0.005	0.001	0.272	4.750	0.005	0.002	0.006	0.006	0.804	1.000	0.006	1169	12.637	8306	0.000	0.015	0.006	0.000	0.013	0.006	0.000	0.006	0.006	0.000	0.000	0.000	0.000	0.000	0.007	0.012	0.012	0.019	0.006	0.000
BGG_BOSW	NODE_11525_length_8965_cov_13.6	0.308	0.009	0.002	0.102	0.534	0.007	0.009	0.012	0.006	0.370	0.965	0.007	1227	13.134	8965	0.007	0.009	0.017	0.009	0.008	0.025	0.000	0.017	0.008	0.000	0.000	0.016	0.008	0.008	0.000	0.016	0.000	0.007	0.000	0.021
BGG_BOSW	NODE_4992_length_16611_cov_15.2	0.380	0.007	0.001	0.069	0.208	0.004	0.006	0.010	0.003	0.381	0.988	0.003	2782	14.633	16611	0.006	0.017	0.011	0.005	0.007	0.005	0.016	0.009	0.009	0.009	0.002	0.007	0.002	0.005	0.007	0.010	0.007	0.005	0.007	0.005
BGG_BOSW	NODE_3210_length_23378_cov_33.6	0.533	0.003	0.000	0.000	0.576	0.002	0.014	0.003	0.001	0.387	0.998	0.002	8239	32.320	23378	0.003	0.003	0.002	0.002	0.006	0.003	0.004	0.000	0.006	0.001	0.002	0.005	0.004	0.003	0.005	0.002	0.001	0.002	0.004	0.002
BGG_BOSW	NODE_8664_length_11065_cov_12.7	0.304	0.008	0.002	0.990	3.119	0.008	0.002	0.008	0.008	0.993	1.000	0.007	1500	12.267	11065	0.006	0.009	0.000	0.000	0.014	0.014	0.015	0.013	0.000	0.027	0.000	0.021	0.007	0.000	0.006	0.007	0.007	0.006	0.012	0.000
BGG_BOSW	NODE_26363_length_4728_cov_15.0	0.247	0.004	0.001	0.606	1.034	0.004	0.001	0.004	0.005	0.992	1.000	0.005	788	14.406	4728	0.000	0.000	0.000	0.016	0.000	0.008	0.010	0.000	0.010	0.008	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.008	0.009	0.000
BGG_BOSW	NODE_23745_length_5115_cov_6.1	0.196	0.000	0.000	0.990	0.434	0.000	0.000	0.000	0.000	1.000	1.000	0.000	336	5.950	5115	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_BOSW	NODE_73_length_286024_cov_26.7	1.000	0.001	0.000	0.990	2.468	0.001	0.000	0.001	0.000	0.861	1.000	0.000	80303	25.778	286024	0.001	0.001	0.002	0.002	0.001	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
BGG_BOSW	NODE_1479_length_42578_cov_19.0	0.631	0.002	0.000	0.905	1.895	0.002	0.000	0.002	0.001	1.000	1.000	0.001	8295	18.392	42578	0.002	0.002	0.004	0.003	0.003	0.004	0.001	0.002	0.002	0.004	0.005	0.001	0.004	0.000	0.003	0.002	0.002	0.001	0.004	0.001
BGG_BOSW	NODE_39076_length_3500_cov_8.2	0.268	0.018	0.005	0.423	5.125	0.018	0.007	0.021	0.024	0.729	1.000	0.023	288	7.735	3500	0.000	0.077	0.000	0.000	0.000	0.025	0.027	0.000	0.000	0.000	0.000	0.028	0.030	0.045	0.000	0.032	0.000	0.000	0.062	0.040
BGG_BOSW	NODE_39744_length_3456_cov_7.6	0.194	0.001	0.001	0.510	3.023	0.001	0.001	0.001	0.004	0.986	1.000	0.004	282	7.298	3456	0.000	0.000	0.000	0.000	0.000	0.000	0.016	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_BOSW	NODE_1211_length_48968_cov_22.5	0.714	0.003	0.000	0.227	1.428	0.002	0.001	0.003	0.001	0.952	1.000	0.001	11739	21.608	48968	0.002	0.003	0.003	0.004	0.002	0.001	0.002	0.002	0.001	0.002	0.004	0.002	0.002	0.002	0.006	0.004	0.003	0.002	0.001	0.001
BGG_BOSW	NODE_25971_length_4781_cov_10.2	0.290	0.011	0.002	0.990	0.840	0.010	0.002	0.021	0.009	0.675	1.000	0.008	564	9.759	4781	0.021	0.000	0.012	0.013	0.025	0.000	0.012	0.013	0.012	0.000	0.013	0.010	0.022	0.000	0.000	0.012	0.026	0.012	0.000	0.011
BGG_BOSW	NODE_15976_length_6957_cov_16.8	0.300	0.009	0.001	0.806	0.903	0.010	0.001	0.010	0.005	1.000	1.000	0.005	1322	16.309	6957	0.004	0.005	0.017	0.009	0.009	0.005	0.009	0.009	0.009	0.005	0.019	0.005	0.014	0.005	0.009	0.017	0.009	0.013	0.000	0.011
BGG_BOSW	NODE_14511_length_7509_cov_19.1	0.279	0.001	0.001	0.902	2.071	0.001	0.001	0.001	0.003	1.000	1.000	0.003	1415	18.542	7509	0.000	0.000	0.007	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.006	0.000	0.000
BGG_BOSW	NODE_38432_length_3549_cov_7.5	0.225	0.009	0.004	0.840	1.765	0.010	0.004	0.010	0.017	1.000	1.000	0.016	280	7.243	3549	0.000	0.000	0.036	0.000	0.043	0.037	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.040	0.028	0.000	0.000	0.000	0.000
BGG_BOSW	NODE_6738_length_13334_cov_9.1	0.279	0.002	0.001	0.000	9.530	0.002	0.015	0.002	0.002	0.877	1.000	0.003	1297	8.849	13334	0.000	0.008	0.000	0.000	0.000	0.005	0.000	0.010	0.000	0.000	0.000	0.000	0.005	0.005	0.000	0.000	0.005	0.000	0.005	0.000
BGG_BOSW	NODE_11691_length_8863_cov_7.7	0.244	0.003	0.001	0.507	0.981	0.004	0.001	0.004	0.005	0.993	1.000	0.005	719	7.465	8863	0.000	0.000	0.000	0.008	0.000	0.008	0.007	0.010	0.007	0.000	0.000	0.000	0.000	0.008	0.000	0.000	0.000	0.000	0.000	0.015
BGG_BOSW	NODE_1240_length_48352_cov_23.0	0.712	0.002	0.000	0.990	2.078	0.003	0.000	0.003	0.001	1.000	1.000	0.001	11869	22.191	48352	0.002	0.003	0.001	0.003	0.002	0.002	0.007	0.002	0.002	0.002	0.002	0.003	0.003	0.002	0.004	0.001	0.002	0.004	0.002	0.000
BGG_BOSW	NODE_34457_length_3859_cov_5.1	0.184	0.000	0.000	0.990	0.434	0.000	0.000	0.000	0.000	1.000	1.000	0.000	202	4.941	3859	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_BOSW	NODE_9261_length_10534_cov_14.2	0.283	0.001	0.000	0.282	0.623	0.002	0.001	0.002	0.002	1.000	1.000	0.002	1669	13.808	10534	0.000	0.000	0.000	0.000	0.003	0.000	0.000	0.006	0.003	0.000	0.000	0.000	0.000	0.003	0.000	0.000	0.000	0.007	0.003	0.000
BGG_BOSW	NODE_12295_length_8510_cov_8.5	0.234	0.001	0.001	0.943	3.159	0.001	0.001	0.001	0.002	0.998	1.000	0.002	749	8.252	8510	0.000	0.000	0.008	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.008	0.000	0.000	0.000	0.000	0.000
BGG_BOSW	NODE_6295_length_13990_cov_8.3	0.285	0.003	0.001	0.893	1.896	0.003	0.001	0.003	0.006	0.996	1.000	0.006	1144	8.060	13990	0.000	0.000	0.018	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	0.000	0.000	0.000	0.009	0.010	0.000	0.000	0.000	0.009
BGG_BOSW	NODE_6392_length_13859_cov_72.1	0.669	0.001	0.000	0.990	5.177	0.001	0.000	0.001	0.001	0.961	1.000	0.001	10486	69.663	13859	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.000	0.001	0.000	0.000	0.002	0.001	0.000	0.001	0.000	0.004	0.000
BGG_BOSW	NODE_28239_length_4485_cov_6.5	0.193	0.000	0.000	0.990	0.434	0.000	0.000	0.000	0.000	1.000	1.000	0.000	313	6.318	4485	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_BOSW	NODE_1632_length_39601_cov_11.2	0.547	0.001	0.000	0.170	0.541	0.001	0.001	0.001	0.001	1.000	1.000	0.001	4434	10.879	39601	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.005	0.000	0.000	0.000	0.002	0.000	0.000	0.000	0.000	0.000	0.002	0.000	0.003
BGG_BOSW	NODE_674_length_72248_cov_19.4	0.862	0.003	0.000	0.990	0.653	0.003	0.000	0.004	0.001	0.351	0.926	0.001	14314	18.738	72248	0.004	0.002	0.003	0.003	0.004	0.003	0.002	0.002	0.003	0.002	0.002	0.003	0.002	0.001	0.006	0.002	0.003	0.002	0.002	0.001
BGG_BOSW	NODE_5374_length_15678_cov_11.3	0.343	0.005	0.001	0.144	0.272	0.004	0.003	0.009	0.004	0.099	0.402	0.004	2004	10.893	15678	0.003	0.014	0.006	0.017	0.008	0.003	0.000	0.006	0.000	0.007	0.004	0.007	0.000	0.010	0.000	0.003	0.007	0.007	0.000	0.007
BGG_BOSW	NODE_402_length_104505_cov_10.9	0.949	0.001	0.000	0.006	0.277	0.000	0.004	0.002	0.001	0.102	0.402	0.001	11337	10.614	104505	0.001	0.002	0.002	0.001	0.003	0.002	0.003	0.001	0.001	0.003	0.003	0.001	0.000	0.001	0.002	0.000	0.000	0.000	0.001	0.001
BGG_BOSW	NODE_21243_length_5575_cov_15.8	0.291	0.010	0.002	0.000	0.596	0.004	0.041	0.012	0.006	0.102	0.402	0.009	936	15.391	5575	0.000	0.020	0.014	0.021	0.007	0.000	0.008	0.019	0.014	0.000	0.000	0.030	0.013	0.000	0.007	0.000	0.013	0.007	0.000	0.015
BGG_BOSW	NODE_1248_length_48217_cov_14.7	0.672	0.003	0.000	0.051	0.124	0.000	0.003	0.005	0.001	0.002	0.025	0.001	7266	14.076	48217	0.003	0.006	0.003	0.003	0.006	0.004	0.001	0.005	0.002	0.006	0.002	0.004	0.000	0.001	0.002	0.002	0.001	0.003	0.000	0.000
BGG_BOSW	NODE_469_length_93032_cov_65.3	0.979	0.001	0.000	0.189	0.117	0.001	0.000	0.002	0.000	0.002	0.025	0.000	63749	62.845	93032	0.001	0.002	0.002	0.002	0.001	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
BGG_BOSW	NODE_1912_length_34930_cov_39.0	0.673	0.001	0.000	0.079	0.166	0.000	0.001	0.001	0.000	0.002	0.025	0.001	14243	37.771	34930	0.000	0.002	0.000	0.002	0.001	0.002	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.000
BGG_BOSW	NODE_1454_length_43303_cov_12.1	0.625	0.004	0.001	0.069	0.112	0.000	0.004	0.008	0.002	0.002	0.028	0.002	5147	11.703	43303	0.004	0.013	0.008	0.004	0.006	0.008	0.004	0.004	0.004	0.002	0.004	0.000	0.006	0.002	0.006	0.000	0.004	0.000	0.002	0.000
BGG_BOSW	NODE_17686_length_6424_cov_20.9	0.322	0.006	0.002	0.111	0.327	0.003	0.009	0.011	0.006	0.003	0.036	0.008	1365	20.196	6424	0.000	0.032	0.000	0.012	0.000	0.013	0.000	0.019	0.000	0.013	0.000	0.007	0.000	0.000	0.000	0.008	0.008	0.007	0.000	0.007
BGG_BOSW	NODE_817_length_62334_cov_16.3	0.785	0.001	0.000	0.187	0.268	0.001	0.001	0.002	0.001	0.003	0.037	0.001	10420	15.828	62334	0.001	0.004	0.000	0.003	0.001	0.000	0.000	0.001	0.001	0.000	0.001	0.001	0.001	0.001	0.003	0.001	0.000	0.000	0.000	0.000
BGG_BOSW	NODE_18345_length_6250_cov_33.8	0.480	0.013	0.002	0.139	0.116	0.006	0.006	0.027	0.006	0.003	0.038	0.007	2108	33.030	6250	0.018	0.028	0.035	0.021	0.009	0.029	0.008	0.008	0.009	0.012	0.004	0.004	0.011	0.012	0.009	0.009	0.022	0.000	0.009	0.004
BGG_BOSW	NODE_55_length_318156_cov_12.8	1.000	0.003	0.000	0.137	0.106	0.003	0.001	0.005	0.001	0.004	0.041	0.001	40442	12.431	318156	0.004	0.007	0.003	0.004	0.003	0.005	0.004	0.002	0.003	0.004	0.003	0.003	0.004	0.002	0.004	0.002	0.003	0.004	0.002	0.003
BGG_BOSW	NODE_501_length_89181_cov_12.5	0.909	0.001	0.000	0.167	0.256	0.000	0.001	0.001	0.001	0.003	0.041	0.001	11015	12.136	89181	0.002	0.001	0.001	0.002	0.000	0.000	0.000	0.000	0.003	0.000	0.001	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.001
BGG_BOSW	NODE_33085_length_3982_cov_18.5	0.305	0.004	0.002	0.179	0.124	0.000	0.003	0.015	0.004	0.004	0.041	0.005	749	18.122	3982	0.012	0.013	0.013	0.023	0.000	0.000	0.000	0.000	0.011	0.000	0.000	0.000	0.011	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_BOSW	NODE_21039_length_5619_cov_16.5	0.345	0.015	0.004	0.030	0.274	0.000	0.046	0.024	0.010	0.003	0.041	0.015	1072	15.595	5619	0.018	0.046	0.008	0.013	0.000	0.042	0.007	0.055	0.000	0.012	0.031	0.007	0.000	0.008	0.014	0.007	0.008	0.007	0.025	0.000
BGG_BOSW	NODE_946_length_56656_cov_11.0	0.715	0.001	0.000	0.063	0.189	0.000	0.002	0.002	0.001	0.001	0.020	0.001	6398	10.649	56656	0.000	0.003	0.003	0.002	0.002	0.000	0.000	0.004	0.000	0.002	0.001	0.001	0.000	0.001	0.001	0.000	0.000	0.001	0.000	0.000
BGG_BOSW	NODE_34143_length_3886_cov_9.7	0.313	0.012	0.004	0.193	0.281	0.007	0.009	0.029	0.014	0.004	0.045	0.016	409	9.082	3886	0.000	0.070	0.031	0.000	0.018	0.000	0.000	0.017	0.000	0.033	0.016	0.000	0.021	0.000	0.000	0.000	0.000	0.000	0.019	0.019
BGG_BOSW	NODE_368_length_109748_cov_10.2	0.957	0.000	0.000	0.069	0.295	0.000	0.001	0.001	0.001	0.007	0.073	0.001	11102	9.893	109748	0.000	0.001	0.001	0.000	0.002	0.003	0.000	0.000	0.001	0.001	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.000
BGG_BOSW	NODE_23993_length_5075_cov_9.4	0.256	0.006	0.002	0.064	0.243	0.000	0.016	0.013	0.006	0.007	0.077	0.008	545	8.988	5075	0.000	0.000	0.034	0.019	0.011	0.012	0.012	0.000	0.009	0.000	0.000	0.011	0.000	0.010	0.000	0.000	0.000	0.000	0.000	0.012
BGG_BOSW	NODE_3656_length_21051_cov_11.8	0.404	0.004	0.001	0.254	0.190	0.002	0.001	0.010	0.003	0.008	0.079	0.003	2474	11.543	21051	0.007	0.011	0.014	0.004	0.000	0.000	0.004	0.000	0.009	0.000	0.004	0.000	0.000	0.008	0.004	0.000	0.000	0.000	0.004	0.004
BGG_BOSW	NODE_1605_length_40042_cov_13.8	0.618	0.006	0.001	0.206	0.131	0.004	0.001	0.011	0.002	0.009	0.086	0.002	5912	13.362	40042	0.009	0.014	0.005	0.009	0.011	0.006	0.003	0.007	0.003	0.005	0.005	0.007	0.007	0.003	0.002	0.006	0.003	0.004	0.009	0.004
BGG_BOSW	NODE_95_length_255700_cov_17.0	1.000	0.001	0.000	0.052	0.133	0.000	0.001	0.001	0.000	0.009	0.086	0.000	44497	16.392	255700	0.001	0.001	0.001	0.002	0.001	0.001	0.000	0.001	0.000	0.001	0.000	0.001	0.000	0.000	0.001	0.001	0.000	0.000	0.000	0.001
BGG_BOSW	NODE_41278_length_3356_cov_8.1	0.375	0.014	0.005	0.228	0.195	0.006	0.008	0.045	0.017	0.010	0.096	0.018	291	7.963	3356	0.020	0.080	0.022	0.026	0.000	0.000	0.053	0.000	0.000	0.024	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.032	0.026	0.000
BGG_BOSW	NODE_492_length_90224_cov_25.4	0.937	0.001	0.000	0.089	0.160	0.000	0.001	0.002	0.000	0.011	0.100	0.001	23982	24.477	90224	0.001	0.002	0.001	0.001	0.001	0.003	0.000	0.001	0.001	0.001	0.000	0.001	0.001	0.000	0.001	0.000	0.001	0.001	0.000	0.001
BGG_BOSW	NODE_57_length_316419_cov_13.5	1.000	0.004	0.000	0.127	0.113	0.003	0.001	0.006	0.001	0.013	0.121	0.001	42457	13.096	316419	0.006	0.005	0.005	0.005	0.005	0.005	0.004	0.004	0.004	0.003	0.005	0.003	0.006	0.003	0.004	0.003	0.004	0.004	0.003	0.004
BGG_BOSW	NODE_5579_length_15260_cov_12.9	0.353	0.006	0.001	0.032	0.231	0.000	0.016	0.010	0.004	0.015	0.135	0.005	2043	12.422	15260	0.010	0.013	0.006	0.000	0.011	0.018	0.013	0.005	0.000	0.006	0.000	0.000	0.006	0.016	0.010	0.000	0.006	0.005	0.000	0.000
BGG_BOSW	NODE_11058_length_9233_cov_8.5	0.262	0.002	0.001	0.112	0.201	0.000	0.004	0.007	0.003	0.016	0.138	0.004	848	8.247	9233	0.000	0.011	0.000	0.015	0.000	0.007	0.008	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_BOSW	NODE_34176_length_3883_cov_10.5	0.315	0.002	0.002	0.990	0.118	0.001	0.001	0.028	0.003	0.016	0.138	0.003	442	10.216	3883	0.028	0.000	0.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_BOSW	NODE_43620_length_3217_cov_9.0	0.260	0.004	0.003	0.206	0.241	0.000	0.006	0.018	0.010	0.006	0.070	0.011	329	8.782	3217	0.000	0.051	0.000	0.000	0.019	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.019	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_BOSW	NODE_21075_length_5610_cov_13.2	0.370	0.012	0.002	0.170	0.085	0.004	0.004	0.033	0.006	0.001	0.015	0.007	788	12.779	5610	0.033	0.034	0.013	0.024	0.018	0.008	0.023	0.014	0.008	0.016	0.007	0.000	0.000	0.000	0.024	0.008	0.008	0.000	0.008	0.000
BGG_BOSW	NODE_77_length_279201_cov_26.9	1.000	0.001	0.000	0.128	0.125	0.001	0.000	0.002	0.000	0.001	0.015	0.000	78929	25.890	279201	0.001	0.002	0.002	0.001	0.002	0.002	0.001	0.000	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.001	0.001
BGG_BOSW	NODE_15309_length_7196_cov_22.0	0.359	0.002	0.001	0.675	0.136	0.001	0.001	0.016	0.002	0.001	0.013	0.002	1616	21.366	7196	0.016	0.006	0.000	0.005	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.005	0.000	0.000	0.000	0.005	0.000	0.000
BGG_BOSW	NODE_516_length_87550_cov_381.4	1.000	0.002	0.000	0.084	0.020	0.000	0.000	0.003	0.000	0.000	0.000	0.000	327148	369.077	87550	0.003	0.003	0.003	0.003	0.002	0.002	0.002	0.002	0.001	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
BGG_BOSW	NODE_2_length_1233783_cov_14.7	1.000	0.001	0.000	0.110	0.036	0.000	0.000	0.003	0.000	0.000	0.000	0.000	179030	14.330	1233783	0.002	0.002	0.003	0.002	0.002	0.002	0.001	0.001	0.002	0.001	0.001	0.000	0.001	0.001	0.001	0.001	0.000	0.001	0.001	0.001
BGG_BOSW	NODE_40_length_354429_cov_380.4	1.000	0.002	0.000	0.100	0.027	0.000	0.000	0.003	0.000	0.000	0.000	0.000	1321011	367.872	354429	0.003	0.003	0.003	0.003	0.003	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
BGG_BOSW	NODE_167_length_181011_cov_374.5	1.000	0.002	0.000	0.089	0.026	0.000	0.000	0.003	0.000	0.000	0.000	0.000	664072	362.141	181011	0.003	0.003	0.003	0.003	0.003	0.003	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.000
BGG_BOSW	NODE_5_length_1076735_cov_46.2	1.000	0.001	0.000	0.057	0.054	0.000	0.000	0.001	0.000	0.000	0.000	0.000	495557	44.847	1076735	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.001	0.001	0.000	0.001	0.000	0.000	0.000
BGG_BOSW	NODE_3_length_1096596_cov_16.9	1.000	0.001	0.000	0.053	0.067	0.000	0.000	0.001	0.000	0.000	0.000	0.000	183896	16.395	1096596	0.001	0.002	0.001	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.001	0.000	0.000	0.001	0.001	0.000
BGG_BOSW	NODE_9534_length_10287_cov_72.2	0.644	0.001	0.000	0.146	0.145	0.000	0.001	0.003	0.001	0.000	0.000	0.001	7696	69.542	10287	0.000	0.005	0.003	0.002	0.003	0.000	0.000	0.001	0.001	0.000	0.000	0.001	0.000	0.000	0.001	0.001	0.000	0.000	0.001	0.000
BGG_BOSW	NODE_1772_length_37016_cov_14.0	0.588	0.004	0.001	0.241	0.079	0.002	0.001	0.011	0.002	0.000	0.000	0.002	5563	13.569	37016	0.012	0.009	0.006	0.008	0.001	0.007	0.003	0.004	0.005	0.001	0.001	0.004	0.002	0.004	0.004	0.001	0.002	0.002	0.000	0.002
BGG_BOSW	NODE_14_length_574643_cov_26.9	1.000	0.001	0.000	0.000	0.000	0.000	0.000	0.002	0.000	0.000	0.000	0.000	162986	25.987	574643	0.001	0.002	0.002	0.002	0.002	0.001	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
BGG_BOSW	NODE_52_length_322414_cov_60.5	1.000	0.001	0.000	0.059	0.077	0.000	0.000	0.001	0.000	0.000	0.000	0.000	192989	58.647	322414	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
BGG_BOSW	NODE_1933_length_34535_cov_14.9	0.558	0.004	0.001	0.180	0.085	0.001	0.001	0.009	0.002	0.000	0.000	0.002	5448	14.384	34535	0.006	0.012	0.005	0.009	0.006	0.005	0.002	0.002	0.004	0.001	0.001	0.001	0.002	0.001	0.001	0.000	0.004	0.003	0.003	0.002
BGG_BOSW	NODE_858_length_60438_cov_9.8	0.756	0.002	0.000	0.128	0.084	0.000	0.001	0.006	0.001	0.000	0.001	0.001	6058	9.555	60438	0.004	0.006	0.006	0.005	0.006	0.001	0.003	0.004	0.001	0.000	0.000	0.002	0.000	0.001	0.001	0.001	0.001	0.002	0.002	0.000
BGG_BOSW	NODE_18_length_534598_cov_27.6	1.000	0.001	0.000	0.000	0.090	0.000	0.001	0.002	0.000	0.000	0.001	0.000	155158	26.694	534598	0.001	0.002	0.002	0.001	0.001	0.001	0.002	0.001	0.002	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001
BGG_BOSW	NODE_34223_length_3879_cov_37.5	0.458	0.009	0.002	0.105	0.108	0.000	0.008	0.023	0.006	0.000	0.003	0.007	1528	36.414	3879	0.020	0.010	0.031	0.024	0.023	0.008	0.015	0.000	0.009	0.000	0.014	0.000	0.017	0.000	0.000	0.000	0.013	0.006	0.000	0.000
BGG_BOSW	NODE_66_length_298715_cov_27.5	1.000	0.002	0.000	0.133	0.096	0.001	0.000	0.002	0.000	0.000	0.004	0.000	86379	26.506	298715	0.002	0.003	0.002	0.002	0.001	0.001	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.001	0.001
BGG_BOSW	NODE_96_length_255208_cov_27.0	1.000	0.001	0.000	0.075	0.084	0.000	0.000	0.002	0.000	0.000	0.005	0.000	72128	26.087	255208	0.001	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.000
BGG_BOSW	NODE_2050_length_33088_cov_8.8	0.494	0.002	0.001	0.164	0.093	0.000	0.001	0.007	0.001	0.000	0.006	0.002	3066	8.536	33088	0.006	0.009	0.004	0.004	0.005	0.002	0.004	0.000	0.007	0.000	0.000	0.000	0.002	0.000	0.002	0.000	0.002	0.000	0.002	0.000
BGG_BOSW	NODE_22_length_501080_cov_28.1	1.000	0.001	0.000	0.111	0.128	0.001	0.000	0.002	0.000	0.000	0.007	0.000	147106	27.103	501080	0.001	0.002	0.001	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.001	0.001	0.001	0.001	0.001	0.001	0.001
BGG_BOSW	NODE_10298_length_9712_cov_15.3	0.342	0.007	0.001	0.121	0.080	0.001	0.003	0.016	0.003	0.000	0.008	0.003	1627	14.755	9712	0.014	0.011	0.014	0.018	0.008	0.012	0.012	0.008	0.004	0.004	0.000	0.004	0.007	0.004	0.000	0.000	0.000	0.004	0.010	0.004
BGG_BOSW	NODE_951_length_56535_cov_9.5	0.710	0.001	0.000	0.112	0.150	0.000	0.002	0.003	0.001	0.000	0.008	0.001	5358	9.258	56535	0.000	0.004	0.007	0.003	0.002	0.002	0.000	0.000	0.002	0.002	0.002	0.003	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
